342.0,90.0
336.4234810699805,90.86688271176105
330.73297435558504,90.95727321230858
324.94063918878567,90.42605928496155
319.0574440734652,89.40464829728627
313.0932726973363,88.00340902762352
307.0570214701058,86.31400425270624
300.9566891866084,84.41159558284338
294.79945937697903,82.35690759641564
288.59177587119854,80.19814306468693
282.33941207241156,77.97274505412976
276.0475344022034,75.70900502376817
269.7207603514912,73.42751877113511
263.3632115427122,71.14249428869734
256.9785621825721,68.862917334441
250.57008325962104,66.59358185231173
244.14068281733333,64.33599335246429
237.6929426111099,62.089154025557775
231.22915143660666,59.85023876331106
224.75133539703134,57.615171429045446
218.26128535839757,55.37911070313413
211.7605818242245,53.1368546518985
205.2506174446886,50.88317286399646
198.7326173597776,48.613074592183665
192.20765756150655,46.32202085406887
185.6766814466646,44.00608790401053
179.14051471887754,41.66208890804317
172.59987878689614,39.287660050727304
166.05540279498385,36.88131669103081
159.50763441097945,34.44248457567896
152.95704948807537,31.971510522945458
146.40406070752093,29.46965641598625
139.84902530131146,26.93907979937825
133.29225194643746,24.38280386094911
126.73400691542773,21.804679107420263
120.17451956169378,19.209338609831367
113.61398721256646,16.602148305130434
107.05257953788787,13.989153494750553
100.49044245758174,11.377022379684915
93.92770164775413,8.772987214046559
87.36446570157081,6.184783444280502
80.80082899842996,3.6205870274866228
74.23687433277829,1.0889499876840019
67.67267535232271,-1.401265829078724
61.1082988543727,-3.8409569037435185
54.54380698862247,-6.220848233072257
47.979259414852294,-8.531565698501012
41.41471546481959,-10.763710734707576
34.850236359044096,-12.907937375129913
28.28588753128077,-14.955031690433255
21.721741116257757,-16.89599355898006
15.157878659756808,-18.722120618718744
8.59439411437439,-20.42509415047025
2.0313971893470977,-21.9970665361257
-4.530982871284232,-23.43074982439326
-11.092593001131288,-24.719504823911695
-17.653251425794014,-25.85743003108235
-24.21274208164027,-26.839449589997272
-30.770808231860936,-27.66139937634584
-37.32714516177789,-28.320110198001025
-43.8813918233551,-28.81348701384098
-50.43312128557774,-29.140582990860803
-56.98182983274612,-29.301667149323187
-63.52692453670058,-29.29828428808877
-70.06770911145263,-29.133305838875096
-76.6033678395639,-28.810970270581983
-83.13294733877642,-28.336911654664696
-89.65533591476024,-27.71817501167032
-96.16924022129115,-26.963217089542635
-102.67315892258415,-26.081891278511396
-109.16535302377108,-25.085415448048092
-115.64381250448382,-23.986321601691834
-122.10621885706523,-22.798386389257466
-128.54990309492095,-21.53654169741441
-134.9717987578111,-20.216764763974204
-141.3683893992987,-18.855947534402123
-147.7356499969562,-17.47174530797477
-154.06898167812113,-16.082405113608488
-160.3631391027982,-14.706574720846634
-166.61214979055066,-13.363093740288118
-172.80922461971363,-12.07076891179651
-178.94665866478667,-10.8481364316648
-185.01572147123048,-9.713215046777247
-191.00653579586088,-8.683254661849528
-196.90794376540055,-7.774486384220687
-202.70735932526063,-7.001881290807049
-208.39060576504252,-6.378926767468984
-213.9417370163278,-5.91743106849828
-219.34284132178135,-5.627368802244503
-224.5738257721768,-5.516782400014099
-229.61218009936033,-5.5917573043532265
-234.43271799812464,-5.8564916580216755
-239.00729412815002,-6.313484728243939
-243.3044948182805,-6.963872207760561
-247.28930035911057,-7.807940944302572
-250.92271662582075,-8.845860617025695
-254.16137362108725,-10.078675460196587
-256.9570883673159,-11.509605393650666
-259.2563894080735,-13.145712923717936
-261.0,-15.0
